venue,venuename,id,venuesMajorDisciplinary,venuesOtherDisciplinary,concepts
https://openalex.org/V1030600052,South African Journal for Research in Sport Physical Education and Recreation,100644,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C33923547', 'https://openalex.org/C205649164', 'https://openalex.org/C95457728', 'https://openalex.org/C162324750', 'https://openalex.org/C121332964']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C33923547', 'https://openalex.org/C1862650', 'https://openalex.org/C205649164', 'https://openalex.org/C509550671', 'https://openalex.org/C18903297', 'https://openalex.org/C19417346', 'https://openalex.org/C145420912', 'https://openalex.org/C71406770', 'https://openalex.org/C95457728', 'https://openalex.org/C166957645', 'https://openalex.org/C2781054738', 'https://openalex.org/C162324750', 'https://openalex.org/C75630572', 'https://openalex.org/C110269972', 'https://openalex.org/C121332964', 'https://openalex.org/C19165224']"
https://openalex.org/V4740122,Nordic Journal of Music Therapy,100817,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C142362112', 'https://openalex.org/C144024400', 'https://openalex.org/C121332964', 'https://openalex.org/C138885662']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C542102704', 'https://openalex.org/C118552586', 'https://openalex.org/C2779284498', 'https://openalex.org/C1862650', 'https://openalex.org/C142362112', 'https://openalex.org/C144024400', 'https://openalex.org/C153349607', 'https://openalex.org/C121332964', 'https://openalex.org/C124952713', 'https://openalex.org/C24890656', 'https://openalex.org/C138885662', 'https://openalex.org/C558565934']"
https://openalex.org/V9803440,Journal of The International Neuropsychological Society,100836,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662', 'https://openalex.org/C41008148']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C118552586', 'https://openalex.org/C169760540', 'https://openalex.org/C169900460', 'https://openalex.org/C180747234', 'https://openalex.org/C14216870', 'https://openalex.org/C126322002', 'https://openalex.org/C70410870', 'https://openalex.org/C142724271', 'https://openalex.org/C548259974', 'https://openalex.org/C2779134260', 'https://openalex.org/C138496976', 'https://openalex.org/C21963081', 'https://openalex.org/C138885662', 'https://openalex.org/C41008148']"
https://openalex.org/V25859030,Clinical Child Psychology and Psychiatry,100883,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C17744445', 'https://openalex.org/C86803240', 'https://openalex.org/C144024400']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C118552586', 'https://openalex.org/C70410870', 'https://openalex.org/C542102704', 'https://openalex.org/C138496976', 'https://openalex.org/C134362201', 'https://openalex.org/C159110408', 'https://openalex.org/C17744445', 'https://openalex.org/C86803240', 'https://openalex.org/C199539241', 'https://openalex.org/C144024400']"
https://openalex.org/V26676506,European Journal of Psychiatry,100889,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C162324750', 'https://openalex.org/C41008148']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C118552586', 'https://openalex.org/C70410870', 'https://openalex.org/C86803240', 'https://openalex.org/C126322002', 'https://openalex.org/C169760540', 'https://openalex.org/C542102704', 'https://openalex.org/C162324750', 'https://openalex.org/C142724271', 'https://openalex.org/C134018914', 'https://openalex.org/C41008148']"
https://openalex.org/V27455905,Journal of Neurotherapy,100890,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C118552586', 'https://openalex.org/C169760540', 'https://openalex.org/C522805319', 'https://openalex.org/C2434490', 'https://openalex.org/C548259974', 'https://openalex.org/C180747234', 'https://openalex.org/C169900460', 'https://openalex.org/C70410870', 'https://openalex.org/C542102704', 'https://openalex.org/C1862650', 'https://openalex.org/C99508421']"
https://openalex.org/V29984966,Journal of Personality and Social Psychology,101003,['https://openalex.org/C15744967'],"['https://openalex.org/C86803240', 'https://openalex.org/C138885662', 'https://openalex.org/C71924100', 'https://openalex.org/C17744445', 'https://openalex.org/C144024400', 'https://openalex.org/C41008148', 'https://openalex.org/C33923547', 'https://openalex.org/C185592680']","['https://openalex.org/C15744967', 'https://openalex.org/C77805123', 'https://openalex.org/C138496976', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662', 'https://openalex.org/C71924100', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C169760540', 'https://openalex.org/C144024400', 'https://openalex.org/C118552586', 'https://openalex.org/C111472728', 'https://openalex.org/C180747234', 'https://openalex.org/C41008148', 'https://openalex.org/C36289849', 'https://openalex.org/C169900460', 'https://openalex.org/C41895202', 'https://openalex.org/C33923547', 'https://openalex.org/C185592680', 'https://openalex.org/C11171543']"
https://openalex.org/V33049603,International Journal of Sports Science & Coaching,101012,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C162324750', 'https://openalex.org/C205649164', 'https://openalex.org/C17744445', 'https://openalex.org/C41008148', 'https://openalex.org/C121332964', 'https://openalex.org/C86803240', 'https://openalex.org/C95457728', 'https://openalex.org/C127413603', 'https://openalex.org/C33923547']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C75630572', 'https://openalex.org/C162324750', 'https://openalex.org/C187736073', 'https://openalex.org/C1862650', 'https://openalex.org/C2781054738', 'https://openalex.org/C205649164', 'https://openalex.org/C542102704', 'https://openalex.org/C17744445', 'https://openalex.org/C41008148', 'https://openalex.org/C2779363792', 'https://openalex.org/C199539241', 'https://openalex.org/C121332964', 'https://openalex.org/C86803240', 'https://openalex.org/C95457728', 'https://openalex.org/C166957645', 'https://openalex.org/C77805123', 'https://openalex.org/C127413603', 'https://openalex.org/C33923547']"
https://openalex.org/V51102485,International Journal of Behavioral Development,101133,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C138885662', 'https://openalex.org/C33923547', 'https://openalex.org/C41008148']","['https://openalex.org/C15744967', 'https://openalex.org/C138496976', 'https://openalex.org/C71924100', 'https://openalex.org/C118552586', 'https://openalex.org/C77805123', 'https://openalex.org/C86803240', 'https://openalex.org/C144024400', 'https://openalex.org/C169760540', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C138885662', 'https://openalex.org/C169900460', 'https://openalex.org/C33923547', 'https://openalex.org/C70410870', 'https://openalex.org/C180747234', 'https://openalex.org/C41008148']"
https://openalex.org/V53056752,International Journal of Psychology,101142,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662', 'https://openalex.org/C17744445', 'https://openalex.org/C144024400', 'https://openalex.org/C41008148']","['https://openalex.org/C15744967', 'https://openalex.org/C77805123', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662', 'https://openalex.org/C138496976', 'https://openalex.org/C17744445', 'https://openalex.org/C144024400', 'https://openalex.org/C118552586', 'https://openalex.org/C199539241', 'https://openalex.org/C169760540', 'https://openalex.org/C180747234', 'https://openalex.org/C70410870', 'https://openalex.org/C41008148']"
https://openalex.org/V73786128,Journal of Personality,101336,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662', 'https://openalex.org/C144024400', 'https://openalex.org/C41008148', 'https://openalex.org/C17744445']","['https://openalex.org/C15744967', 'https://openalex.org/C77805123', 'https://openalex.org/C138496976', 'https://openalex.org/C71924100', 'https://openalex.org/C11171543', 'https://openalex.org/C187288502', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662', 'https://openalex.org/C118552586', 'https://openalex.org/C70410870', 'https://openalex.org/C169760540', 'https://openalex.org/C180747234', 'https://openalex.org/C144024400', 'https://openalex.org/C2865642', 'https://openalex.org/C41008148', 'https://openalex.org/C111472728', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241']"
https://openalex.org/V78827279,Australian Journal of Guidance and Counselling,101348,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C142362112']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C509550671', 'https://openalex.org/C144024400', 'https://openalex.org/C118552586', 'https://openalex.org/C70410870', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C542102704', 'https://openalex.org/C138496976', 'https://openalex.org/C142362112']"
https://openalex.org/V82455696,Journal of Family Issues,101358,['https://openalex.org/C15744967'],"['https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C71924100', 'https://openalex.org/C162324750', 'https://openalex.org/C138885662', 'https://openalex.org/C86803240']","['https://openalex.org/C15744967', 'https://openalex.org/C138496976', 'https://openalex.org/C144024400', 'https://openalex.org/C77805123', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C71924100', 'https://openalex.org/C162324750', 'https://openalex.org/C138885662', 'https://openalex.org/C86803240', 'https://openalex.org/C19165224', 'https://openalex.org/C4249254']"
https://openalex.org/V87014875,Annual Review of Clinical Psychology,101376,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C17744445', 'https://openalex.org/C41008148', 'https://openalex.org/C185592680', 'https://openalex.org/C162324750']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C118552586', 'https://openalex.org/C70410870', 'https://openalex.org/C86803240', 'https://openalex.org/C169760540', 'https://openalex.org/C542102704', 'https://openalex.org/C169900460', 'https://openalex.org/C142724271', 'https://openalex.org/C159110408', 'https://openalex.org/C134362201', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C27415008', 'https://openalex.org/C41008148', 'https://openalex.org/C134018914', 'https://openalex.org/C77805123', 'https://openalex.org/C185592680', 'https://openalex.org/C126322002', 'https://openalex.org/C55493867', 'https://openalex.org/C2779097214', 'https://openalex.org/C558461103', 'https://openalex.org/C138496976', 'https://openalex.org/C162324750', 'https://openalex.org/C123273963']"
https://openalex.org/V88978795,Team Performance Management,101380,['https://openalex.org/C15744967'],"['https://openalex.org/C41008148', 'https://openalex.org/C162324750', 'https://openalex.org/C127413603', 'https://openalex.org/C17744445', 'https://openalex.org/C144133560', 'https://openalex.org/C121332964', 'https://openalex.org/C144024400', 'https://openalex.org/C138885662', 'https://openalex.org/C33923547']","['https://openalex.org/C15744967', 'https://openalex.org/C41008148', 'https://openalex.org/C162324750', 'https://openalex.org/C56739046', 'https://openalex.org/C187736073', 'https://openalex.org/C127413603', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C144133560', 'https://openalex.org/C21547014', 'https://openalex.org/C57035238', 'https://openalex.org/C77805123', 'https://openalex.org/C121332964', 'https://openalex.org/C62520636', 'https://openalex.org/C111226992', 'https://openalex.org/C75630572', 'https://openalex.org/C39549134', 'https://openalex.org/C195094911', 'https://openalex.org/C144024400', 'https://openalex.org/C128654540', 'https://openalex.org/C138885662', 'https://openalex.org/C36376990', 'https://openalex.org/C33923547', 'https://openalex.org/C111472728']"
